date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:53:04	3715/3715	---M--	200	added ('OK')	application/javascript	date:Wed,%2020%20Jan%202021%2007:03:41%20GMT	https://www.spruko.com/demo/dashpro/Dashpro/assets/plugins/peity/jquery.peity.min.js	C:/My%20Web%20Sites/dashboard/www.spruko.com/demo/dashpro/Dashpro/assets/plugins/peity/jquery.peity.min.js	(from https://www.spruko.com/demo/dashpro/Dashpro/HTML-LTR/Horizontal-light/index.html)
10:53:05	67937/67937	---M--	200	added ('OK')	application/javascript	date:Wed,%2020%20Jan%202021%2007:08:38%20GMT	https://www.spruko.com/demo/dashpro/Dashpro/assets/plugins/select2/js/select2.min.js	C:/My%20Web%20Sites/dashboard/www.spruko.com/demo/dashpro/Dashpro/assets/plugins/select2/js/select2.min.js	(from https://www.spruko.com/demo/dashpro/Dashpro/HTML-LTR/Horizontal-light/index.html)
10:53:06	82411/82411	---M--	200	added ('OK')	application/javascript	date:Wed,%2020%20Jan%202021%2007:02:49%20GMT	https://www.spruko.com/demo/dashpro/Dashpro/assets/plugins/datatable/jquery.dataTables.min.js	C:/My%20Web%20Sites/dashboard/www.spruko.com/demo/dashpro/Dashpro/assets/plugins/datatable/jquery.dataTables.min.js	(from https://www.spruko.com/demo/dashpro/Dashpro/HTML-LTR/Horizontal-light/index.html)
10:53:06	294061/294061	---M--	200	added ('OK')	application/javascript	date:Wed,%2020%20Jan%202021%2007:02:42%20GMT	https://www.spruko.com/demo/dashpro/Dashpro/assets/plugins/chart.js/Chart.bundle.min.js	C:/My%20Web%20Sites/dashboard/www.spruko.com/demo/dashpro/Dashpro/assets/plugins/chart.js/Chart.bundle.min.js	(from https://www.spruko.com/demo/dashpro/Dashpro/HTML-LTR/Horizontal-light/index.html)
10:53:06	445137/445137	---M--	200	added ('OK')	application/javascript	date:Wed,%2020%20Jan%202021%2006:57:32%20GMT	https://www.spruko.com/demo/dashpro/Dashpro/assets/js/apexcharts.js	C:/My%20Web%20Sites/dashboard/www.spruko.com/demo/dashpro/Dashpro/assets/js/apexcharts.js	(from https://www.spruko.com/demo/dashpro/Dashpro/HTML-LTR/Horizontal-light/index.html)
10:53:06	2055/2055	---M--	200	added ('OK')	application/javascript	date:Wed,%2020%20Jan%202021%2007:02:49%20GMT	https://www.spruko.com/demo/dashpro/Dashpro/assets/plugins/datatable/dataTables.bootstrap4.min.js	C:/My%20Web%20Sites/dashboard/www.spruko.com/demo/dashpro/Dashpro/assets/plugins/datatable/dataTables.bootstrap4.min.js	(from https://www.spruko.com/demo/dashpro/Dashpro/HTML-LTR/Horizontal-light/index.html)
10:53:07	3135/3135	---M--	200	added ('OK')	application/javascript	date:Wed,%2020%20Jan%202021%2006:57:39%20GMT	https://www.spruko.com/demo/dashpro/Dashpro/assets/js/table-data.js	C:/My%20Web%20Sites/dashboard/www.spruko.com/demo/dashpro/Dashpro/assets/js/table-data.js	(from https://www.spruko.com/demo/dashpro/Dashpro/HTML-LTR/Horizontal-light/index.html)
10:53:07	13034/13034	---M--	200	added ('OK')	application/javascript	date:Wed,%2020%20Jan%202021%2007:02:49%20GMT	https://www.spruko.com/demo/dashpro/Dashpro/assets/plugins/datatable/dataTables.responsive.min.js	C:/My%20Web%20Sites/dashboard/www.spruko.com/demo/dashpro/Dashpro/assets/plugins/datatable/dataTables.responsive.min.js	(from https://www.spruko.com/demo/dashpro/Dashpro/HTML-LTR/Horizontal-light/index.html)
10:53:08	18260/18260	---M--	200	added ('OK')	application/javascript	date:Wed,%2020%20Jan%202021%2007:06:56%20GMT	https://www.spruko.com/demo/dashpro/Dashpro/assets/plugins/datatable/fileexport/dataTables.buttons.min.js	C:/My%20Web%20Sites/dashboard/www.spruko.com/demo/dashpro/Dashpro/assets/plugins/datatable/fileexport/dataTables.buttons.min.js	(from https://www.spruko.com/demo/dashpro/Dashpro/HTML-LTR/Horizontal-light/index.html)
10:53:08	1073/1073	---M--	200	added ('OK')	application/javascript	date:Wed,%2020%20Jan%202021%2007:06:56%20GMT	https://www.spruko.com/demo/dashpro/Dashpro/assets/plugins/datatable/fileexport/buttons.bootstrap4.min.js	C:/My%20Web%20Sites/dashboard/www.spruko.com/demo/dashpro/Dashpro/assets/plugins/datatable/fileexport/buttons.bootstrap4.min.js	(from https://www.spruko.com/demo/dashpro/Dashpro/HTML-LTR/Horizontal-light/index.html)
10:53:09	18291/18291	---M--	200	added ('OK')	application/javascript	date:Wed,%2020%20Jan%202021%2007:03:42%20GMT	https://www.spruko.com/demo/dashpro/Dashpro/assets/plugins/perfect-scrollbar/perfect-scrollbar.min.js	C:/My%20Web%20Sites/dashboard/www.spruko.com/demo/dashpro/Dashpro/assets/plugins/perfect-scrollbar/perfect-scrollbar.min.js	(from https://www.spruko.com/demo/dashpro/Dashpro/HTML-LTR/Horizontal-light/index.html)
10:53:09	585/585	---M--	200	added ('OK')	application/javascript	date:Wed,%2020%20Jan%202021%2006:57:39%20GMT	https://www.spruko.com/demo/dashpro/Dashpro/assets/js/select2.js	C:/My%20Web%20Sites/dashboard/www.spruko.com/demo/dashpro/Dashpro/assets/js/select2.js	(from https://www.spruko.com/demo/dashpro/Dashpro/HTML-LTR/Horizontal-light/index.html)
10:53:09	3615/3615	---M--	200	added ('OK')	application/javascript	date:Wed,%2020%20Jan%202021%2007:03:53%20GMT	https://www.spruko.com/demo/dashpro/Dashpro/assets/plugins/sidebar/sidebar.js	C:/My%20Web%20Sites/dashboard/www.spruko.com/demo/dashpro/Dashpro/assets/plugins/sidebar/sidebar.js	(from https://www.spruko.com/demo/dashpro/Dashpro/HTML-LTR/Horizontal-light/index.html)
10:53:10	11663/11663	---M--	200	added ('OK')	application/javascript	date:Wed,%2020%20Jan%202021%2006:57:37%20GMT	https://www.spruko.com/demo/dashpro/Dashpro/assets/js/index.js	C:/My%20Web%20Sites/dashboard/www.spruko.com/demo/dashpro/Dashpro/assets/js/index.js	(from https://www.spruko.com/demo/dashpro/Dashpro/HTML-LTR/Horizontal-light/index.html)
10:53:10	1018/1018	---M--	200	added ('OK')	application/javascript	date:Wed,%2020%20Jan%202021%2006:57:39%20GMT	https://www.spruko.com/demo/dashpro/Dashpro/assets/js/sticky.js	C:/My%20Web%20Sites/dashboard/www.spruko.com/demo/dashpro/Dashpro/assets/js/sticky.js	(from https://www.spruko.com/demo/dashpro/Dashpro/HTML-LTR/Horizontal-light/index.html)
10:53:11	10486/10486	---M--	200	added ('OK')	application/javascript	date:Wed,%2020%20Jan%202021%2006:57:36%20GMT	https://www.spruko.com/demo/dashpro/Dashpro/assets/js/custom.js	C:/My%20Web%20Sites/dashboard/www.spruko.com/demo/dashpro/Dashpro/assets/js/custom.js	(from https://www.spruko.com/demo/dashpro/Dashpro/HTML-LTR/Horizontal-light/index.html)
10:53:11	2049/2049	---M--	200	added ('OK')	application/javascript	date:Wed,%2020%20Jan%202021%2007:04:42%20GMT	https://www.spruko.com/demo/dashpro/Dashpro/assets/switcher/js/switcher.js	C:/My%20Web%20Sites/dashboard/www.spruko.com/demo/dashpro/Dashpro/assets/switcher/js/switcher.js	(from https://www.spruko.com/demo/dashpro/Dashpro/HTML-LTR/Horizontal-light/index.html)
10:53:12	91686/91686	---M--	200	added ('OK')	text/css	date:Wed,%2020%20Jan%202021%2007:05:24%20GMT	https://www.spruko.com/demo/dashpro/Dashpro/assets/iconfonts/font-awesome/css/font-awesome.min.css	C:/My%20Web%20Sites/dashboard/www.spruko.com/demo/dashpro/Dashpro/assets/iconfonts/font-awesome/css/font-awesome.min.css	(from https://www.spruko.com/demo/dashpro/Dashpro/assets/css/icons.css)
10:53:12	14253/14253	---M--	200	added ('OK')	text/css	date:Wed,%2020%20Jan%202021%2007:00:23%20GMT	https://www.spruko.com/demo/dashpro/Dashpro/assets/iconfonts/glyphicons/glyphicon.css	C:/My%20Web%20Sites/dashboard/www.spruko.com/demo/dashpro/Dashpro/assets/iconfonts/glyphicons/glyphicon.css	(from https://www.spruko.com/demo/dashpro/Dashpro/assets/css/icons.css)
10:53:12	27758/27758	---M--	200	added ('OK')	text/css	date:Wed,%2020%20Jan%202021%2006:57:27%20GMT	https://www.spruko.com/demo/dashpro/Dashpro/assets/iconfonts/icon-list.css	C:/My%20Web%20Sites/dashboard/www.spruko.com/demo/dashpro/Dashpro/assets/iconfonts/icon-list.css	(from https://www.spruko.com/demo/dashpro/Dashpro/assets/css/icons.css)
10:53:12	43642/43642	---M--	200	added ('OK')	text/css	date:Wed,%2020%20Jan%202021%2007:00:27%20GMT	https://www.spruko.com/demo/dashpro/Dashpro/assets/iconfonts/ionicons/ionicons.css	C:/My%20Web%20Sites/dashboard/www.spruko.com/demo/dashpro/Dashpro/assets/iconfonts/ionicons/ionicons.css	(from https://www.spruko.com/demo/dashpro/Dashpro/assets/css/icons.css)
10:53:13	4366/4366	---M--	200	added ('OK')	text/css	date:Wed,%2020%20Jan%202021%2007:05:12%20GMT	https://www.spruko.com/demo/dashpro/Dashpro/assets/iconfonts/cryptofont/css/cryptofont.min.css	C:/My%20Web%20Sites/dashboard/www.spruko.com/demo/dashpro/Dashpro/assets/iconfonts/cryptofont/css/cryptofont.min.css	(from https://www.spruko.com/demo/dashpro/Dashpro/assets/css/icons.css)
10:53:13	8301/8301	---M--	200	added ('OK')	text/css	date:Wed,%2020%20Jan%202021%2007:00:27%20GMT	https://www.spruko.com/demo/dashpro/Dashpro/assets/iconfonts/linearicons/Linearicons.css	C:/My%20Web%20Sites/dashboard/www.spruko.com/demo/dashpro/Dashpro/assets/iconfonts/linearicons/Linearicons.css	(from https://www.spruko.com/demo/dashpro/Dashpro/assets/css/icons.css)
10:53:14	10082/10082	---M--	200	added ('OK')	text/css	date:Wed,%2020%20Jan%202021%2007:00:28%20GMT	https://www.spruko.com/demo/dashpro/Dashpro/assets/iconfonts/pe-icon-7-stroke/Pe-icon-7.css	C:/My%20Web%20Sites/dashboard/www.spruko.com/demo/dashpro/Dashpro/assets/iconfonts/pe-icon-7-stroke/Pe-icon-7.css	(from https://www.spruko.com/demo/dashpro/Dashpro/assets/css/icons.css)
10:53:14	190344/190344	---M--	200	added ('OK')	text/css	date:Wed,%2020%20Jan%202021%2007:00:29%20GMT	https://www.spruko.com/demo/dashpro/Dashpro/assets/iconfonts/materialdesignicons/materialdesignicons.css	C:/My%20Web%20Sites/dashboard/www.spruko.com/demo/dashpro/Dashpro/assets/iconfonts/materialdesignicons/materialdesignicons.css	(from https://www.spruko.com/demo/dashpro/Dashpro/assets/css/icons.css)
10:53:14	17093/17093	---M--	200	added ('OK')	text/css	date:Wed,%2020%20Jan%202021%2007:00:32%20GMT	https://www.spruko.com/demo/dashpro/Dashpro/assets/iconfonts/themify/themify.css	C:/My%20Web%20Sites/dashboard/www.spruko.com/demo/dashpro/Dashpro/assets/iconfonts/themify/themify.css	(from https://www.spruko.com/demo/dashpro/Dashpro/assets/css/icons.css)
10:53:14	21752/21752	---M--	200	added ('OK')	text/css	date:Wed,%2020%20Jan%202021%2007:00:28%20GMT	https://www.spruko.com/demo/dashpro/Dashpro/assets/iconfonts/simple-line-icons/simple-line-icons.css	C:/My%20Web%20Sites/dashboard/www.spruko.com/demo/dashpro/Dashpro/assets/iconfonts/simple-line-icons/simple-line-icons.css	(from https://www.spruko.com/demo/dashpro/Dashpro/assets/css/icons.css)
10:53:15	30782/30782	---M--	200	added ('OK')	text/css	date:Wed,%2020%20Jan%202021%2007:00:33%20GMT	https://www.spruko.com/demo/dashpro/Dashpro/assets/iconfonts/weathericons/weathericons.css	C:/My%20Web%20Sites/dashboard/www.spruko.com/demo/dashpro/Dashpro/assets/iconfonts/weathericons/weathericons.css	(from https://www.spruko.com/demo/dashpro/Dashpro/assets/css/icons.css)
10:53:15	23988/23988	---M--	200	added ('OK')	text/css	date:Wed,%2020%20Jan%202021%2007:00:32%20GMT	https://www.spruko.com/demo/dashpro/Dashpro/assets/iconfonts/typicons/typicons.css	C:/My%20Web%20Sites/dashboard/www.spruko.com/demo/dashpro/Dashpro/assets/iconfonts/typicons/typicons.css	(from https://www.spruko.com/demo/dashpro/Dashpro/assets/css/icons.css)
10:53:15	11659/11659	---M--	200	added ('OK')	text/css	date:Wed,%2020%20Jan%202021%2007:00:23%20GMT	https://www.spruko.com/demo/dashpro/Dashpro/assets/iconfonts/feather/feather.css	C:/My%20Web%20Sites/dashboard/www.spruko.com/demo/dashpro/Dashpro/assets/iconfonts/feather/feather.css	(from https://www.spruko.com/demo/dashpro/Dashpro/assets/css/icons.css)
10:53:16	76346/76346	---M--	200	added ('OK')	text/css	date:Wed,%2020%20Jan%202021%2007:00:23%20GMT	https://www.spruko.com/demo/dashpro/Dashpro/assets/iconfonts/boxicons/boxicons.css	C:/My%20Web%20Sites/dashboard/www.spruko.com/demo/dashpro/Dashpro/assets/iconfonts/boxicons/boxicons.css	(from https://www.spruko.com/demo/dashpro/Dashpro/assets/css/icons.css)
10:53:16	28226/28226	---M--	200	added ('OK')	text/css	date:Wed,%2020%20Jan%202021%2007:00:23%20GMT	https://www.spruko.com/demo/dashpro/Dashpro/assets/iconfonts/IcoMoon/IcoMoon.css	C:/My%20Web%20Sites/dashboard/www.spruko.com/demo/dashpro/Dashpro/assets/iconfonts/IcoMoon/IcoMoon.css	(from https://www.spruko.com/demo/dashpro/Dashpro/assets/css/icons.css)
10:53:17	110590/110590	---M--	200	added ('OK')	text/css	date:Wed,%2020%20Jan%202021%2007:00:28%20GMT	https://www.spruko.com/demo/dashpro/Dashpro/assets/iconfonts/line-awesome/line-awesome.css	C:/My%20Web%20Sites/dashboard/www.spruko.com/demo/dashpro/Dashpro/assets/iconfonts/line-awesome/line-awesome.css	(from https://www.spruko.com/demo/dashpro/Dashpro/assets/css/icons.css)
10:53:17	8877/8877	---M--	200	added ('OK')	image/png	date:Wed,%2020%20Jan%202021%2007:00:31%20GMT	https://www.spruko.com/demo/dashpro/Dashpro/assets/img/brand/3.png	C:/My%20Web%20Sites/dashboard/www.spruko.com/demo/dashpro/Dashpro/assets/img/brand/3.png	(from https://www.spruko.com/demo/dashpro/Dashpro/assets/css/style.css)
10:53:18	138426/138426	---M--	200	added ('OK')	image/png	date:Wed,%2020%20Jan%202021%2007:02:21%20GMT	https://www.spruko.com/demo/dashpro/Dashpro/assets/img/pngs/bg.png	C:/My%20Web%20Sites/dashboard/www.spruko.com/demo/dashpro/Dashpro/assets/img/pngs/bg.png	(from https://www.spruko.com/demo/dashpro/Dashpro/assets/css/style.css)
10:53:18	11127/11127	---M--	200	added ('OK')	image/png	date:Wed,%2020%20Jan%202021%2007:02:28%20GMT	https://www.spruko.com/demo/dashpro/Dashpro/assets/img/pngs/signin-1.png	C:/My%20Web%20Sites/dashboard/www.spruko.com/demo/dashpro/Dashpro/assets/img/pngs/signin-1.png	(from https://www.spruko.com/demo/dashpro/Dashpro/assets/css/style.css)
10:53:18	11122/11122	---M--	200	added ('OK')	image/png	date:Wed,%2020%20Jan%202021%2007:02:28%20GMT	https://www.spruko.com/demo/dashpro/Dashpro/assets/img/pngs/signin-2.png	C:/My%20Web%20Sites/dashboard/www.spruko.com/demo/dashpro/Dashpro/assets/img/pngs/signin-2.png	(from https://www.spruko.com/demo/dashpro/Dashpro/assets/css/style.css)
10:53:20	26513/26513	---M--	200	added ('OK')	image/png	date:Wed,%2020%20Jan%202021%2007:02:29%20GMT	https://www.spruko.com/demo/dashpro/Dashpro/assets/img/pngs/signin-3.png	C:/My%20Web%20Sites/dashboard/www.spruko.com/demo/dashpro/Dashpro/assets/img/pngs/signin-3.png	(from https://www.spruko.com/demo/dashpro/Dashpro/assets/css/style.css)
10:53:20	17837/17837	---M--	200	added ('OK')	image/png	date:Wed,%2020%20Jan%202021%2007:02:29%20GMT	https://www.spruko.com/demo/dashpro/Dashpro/assets/img/pngs/signup-1.png	C:/My%20Web%20Sites/dashboard/www.spruko.com/demo/dashpro/Dashpro/assets/img/pngs/signup-1.png	(from https://www.spruko.com/demo/dashpro/Dashpro/assets/css/style.css)
10:53:22	17457/17457	---M--	200	added ('OK')	image/png	date:Wed,%2020%20Jan%202021%2007:02:30%20GMT	https://www.spruko.com/demo/dashpro/Dashpro/assets/img/pngs/signup-2.png	C:/My%20Web%20Sites/dashboard/www.spruko.com/demo/dashpro/Dashpro/assets/img/pngs/signup-2.png	(from https://www.spruko.com/demo/dashpro/Dashpro/assets/css/style.css)
10:53:22	13709/13709	---M--	200	added ('OK')	image/png	date:Wed,%2020%20Jan%202021%2007:02:20%20GMT	https://www.spruko.com/demo/dashpro/Dashpro/assets/img/pngs/Backgrounds.png	C:/My%20Web%20Sites/dashboard/www.spruko.com/demo/dashpro/Dashpro/assets/img/pngs/Backgrounds.png	(from https://www.spruko.com/demo/dashpro/Dashpro/assets/css/style.css)
10:53:23	4832/4832	---M--	200	added ('OK')	image/png	date:Wed,%2020%20Jan%202021%2007:01:38%20GMT	https://www.spruko.com/demo/dashpro/Dashpro/assets/img/media/Stars.png	C:/My%20Web%20Sites/dashboard/www.spruko.com/demo/dashpro/Dashpro/assets/img/media/Stars.png	(from https://www.spruko.com/demo/dashpro/Dashpro/assets/css/style.css)
10:53:24	13383/13383	---M--	200	added ('OK')	image/png	date:Wed,%2020%20Jan%202021%2007:01:37%20GMT	https://www.spruko.com/demo/dashpro/Dashpro/assets/img/media/bitcoin-background.png	C:/My%20Web%20Sites/dashboard/www.spruko.com/demo/dashpro/Dashpro/assets/img/media/bitcoin-background.png	(from https://www.spruko.com/demo/dashpro/Dashpro/assets/css/style.css)
10:53:24	269533/269533	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Jan%202021%2007:01:38%20GMT	https://www.spruko.com/demo/dashpro/Dashpro/assets/img/media/bg-img.jpg	C:/My%20Web%20Sites/dashboard/www.spruko.com/demo/dashpro/Dashpro/assets/img/media/bg-img.jpg	(from https://www.spruko.com/demo/dashpro/Dashpro/assets/css/style.css)
10:53:25	23890/23890	---M--	200	added ('OK')	image/png	date:Wed,%2020%20Jan%202021%2007:01:38%20GMT	https://www.spruko.com/demo/dashpro/Dashpro/assets/img/media/bitcoin.png	C:/My%20Web%20Sites/dashboard/www.spruko.com/demo/dashpro/Dashpro/assets/img/media/bitcoin.png	(from https://www.spruko.com/demo/dashpro/Dashpro/assets/css/style.css)
10:53:25	1531/1531	---M--	200	added ('OK')	image/png	date:Wed,%2020%20Jan%202021%2007:03:37%20GMT	https://www.spruko.com/demo/dashpro/Dashpro/assets/plugins/owl-carousel/cursor.png	C:/My%20Web%20Sites/dashboard/www.spruko.com/demo/dashpro/Dashpro/assets/plugins/owl-carousel/cursor.png	(from https://www.spruko.com/demo/dashpro/Dashpro/assets/css/style.css)
10:53:28	208919/208919	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Jan%202021%2007:01:34%20GMT	https://www.spruko.com/demo/dashpro/Dashpro/assets/img/media/3.jpg	C:/My%20Web%20Sites/dashboard/www.spruko.com/demo/dashpro/Dashpro/assets/img/media/3.jpg	(from https://www.spruko.com/demo/dashpro/Dashpro/assets/css/style.css)
10:53:28	297054/297054	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Jan%202021%2007:01:30%20GMT	https://www.spruko.com/demo/dashpro/Dashpro/assets/img/media/1.jpg	C:/My%20Web%20Sites/dashboard/www.spruko.com/demo/dashpro/Dashpro/assets/img/media/1.jpg	(from https://www.spruko.com/demo/dashpro/Dashpro/assets/css/style.css)
10:53:29	6798/6798	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Jan%202021%2007:01:36%20GMT	https://www.spruko.com/demo/dashpro/Dashpro/assets/img/media/b1.jpg	C:/My%20Web%20Sites/dashboard/www.spruko.com/demo/dashpro/Dashpro/assets/img/media/b1.jpg	(from https://www.spruko.com/demo/dashpro/Dashpro/assets/css/style.css)
10:53:31	243492/243492	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Jan%202021%2007:01:33%20GMT	https://www.spruko.com/demo/dashpro/Dashpro/assets/img/media/2.jpg	C:/My%20Web%20Sites/dashboard/www.spruko.com/demo/dashpro/Dashpro/assets/img/media/2.jpg	(from https://www.spruko.com/demo/dashpro/Dashpro/assets/css/style.css)
10:53:31	138500/138500	---M--	200	added ('OK')	image/png	date:Wed,%2020%20Jan%202021%2007:02:21%20GMT	https://www.spruko.com/demo/dashpro/Dashpro/assets/img/pngs/bg1.png	C:/My%20Web%20Sites/dashboard/www.spruko.com/demo/dashpro/Dashpro/assets/img/pngs/bg1.png	(from https://www.spruko.com/demo/dashpro/Dashpro/assets/css/dark-style.css)
10:53:32	17828/17828	---M--	200	added ('OK')	image/png	date:Wed,%2020%20Jan%202021%2007:02:24%20GMT	https://www.spruko.com/demo/dashpro/Dashpro/assets/img/pngs/dark-signup-1.png	C:/My%20Web%20Sites/dashboard/www.spruko.com/demo/dashpro/Dashpro/assets/img/pngs/dark-signup-1.png	(from https://www.spruko.com/demo/dashpro/Dashpro/assets/css/dark-style.css)
10:53:32	17499/17499	---M--	200	added ('OK')	image/png	date:Wed,%2020%20Jan%202021%2007:02:24%20GMT	https://www.spruko.com/demo/dashpro/Dashpro/assets/img/pngs/dark-signup-2.png	C:/My%20Web%20Sites/dashboard/www.spruko.com/demo/dashpro/Dashpro/assets/img/pngs/dark-signup-2.png	(from https://www.spruko.com/demo/dashpro/Dashpro/assets/css/dark-style.css)
10:53:32	4512/4512	---M--	200	added ('OK')	image/png	date:Wed,%2020%20Jan%202021%2007:04:38%20GMT	https://www.spruko.com/demo/dashpro/Dashpro/assets/switcher/img/2.png	C:/My%20Web%20Sites/dashboard/www.spruko.com/demo/dashpro/Dashpro/assets/switcher/img/2.png	(from https://www.spruko.com/demo/dashpro/Dashpro/assets/switcher/demo.css)
10:53:33	4510/4510	---M--	200	added ('OK')	image/png	date:Wed,%2020%20Jan%202021%2007:04:37%20GMT	https://www.spruko.com/demo/dashpro/Dashpro/assets/switcher/img/1.png	C:/My%20Web%20Sites/dashboard/www.spruko.com/demo/dashpro/Dashpro/assets/switcher/img/1.png	(from https://www.spruko.com/demo/dashpro/Dashpro/assets/switcher/demo.css)
10:53:33	1711/1711	---M--	200	added ('OK')	image/png	date:Wed,%2020%20Jan%202021%2007:04:38%20GMT	https://www.spruko.com/demo/dashpro/Dashpro/assets/switcher/img/4.png	C:/My%20Web%20Sites/dashboard/www.spruko.com/demo/dashpro/Dashpro/assets/switcher/img/4.png	(from https://www.spruko.com/demo/dashpro/Dashpro/assets/switcher/demo.css)
10:53:34	4163/4163	---M--	200	added ('OK')	image/png	date:Wed,%2020%20Jan%202021%2007:04:38%20GMT	https://www.spruko.com/demo/dashpro/Dashpro/assets/switcher/img/5.png	C:/My%20Web%20Sites/dashboard/www.spruko.com/demo/dashpro/Dashpro/assets/switcher/img/5.png	(from https://www.spruko.com/demo/dashpro/Dashpro/assets/switcher/demo.css)
10:53:34	1550/1550	---M--	200	added ('OK')	image/png	date:Wed,%2020%20Jan%202021%2007:04:38%20GMT	https://www.spruko.com/demo/dashpro/Dashpro/assets/switcher/img/6.png	C:/My%20Web%20Sites/dashboard/www.spruko.com/demo/dashpro/Dashpro/assets/switcher/img/6.png	(from https://www.spruko.com/demo/dashpro/Dashpro/assets/switcher/demo.css)
10:53:34	4510/4510	---M--	200	added ('OK')	image/png	date:Wed,%2020%20Jan%202021%2007:04:38%20GMT	https://www.spruko.com/demo/dashpro/Dashpro/assets/switcher/img/3.png	C:/My%20Web%20Sites/dashboard/www.spruko.com/demo/dashpro/Dashpro/assets/switcher/img/3.png	(from https://www.spruko.com/demo/dashpro/Dashpro/assets/switcher/demo.css)
10:53:35	3106/3106	---M--	200	added ('OK')	image/png	date:Wed,%2020%20Jan%202021%2007:04:39%20GMT	https://www.spruko.com/demo/dashpro/Dashpro/assets/switcher/img/8.png	C:/My%20Web%20Sites/dashboard/www.spruko.com/demo/dashpro/Dashpro/assets/switcher/img/8.png	(from https://www.spruko.com/demo/dashpro/Dashpro/assets/switcher/demo.css)
10:53:35	2988/2988	---M--	200	added ('OK')	image/png	date:Wed,%2020%20Jan%202021%2007:04:39%20GMT	https://www.spruko.com/demo/dashpro/Dashpro/assets/switcher/img/7.png	C:/My%20Web%20Sites/dashboard/www.spruko.com/demo/dashpro/Dashpro/assets/switcher/img/7.png	(from https://www.spruko.com/demo/dashpro/Dashpro/assets/switcher/demo.css)
10:53:35	3093/3093	---M--	200	added ('OK')	image/png	date:Wed,%2020%20Jan%202021%2007:04:37%20GMT	https://www.spruko.com/demo/dashpro/Dashpro/assets/switcher/img/10.png	C:/My%20Web%20Sites/dashboard/www.spruko.com/demo/dashpro/Dashpro/assets/switcher/img/10.png	(from https://www.spruko.com/demo/dashpro/Dashpro/assets/switcher/demo.css)
10:53:36	3085/3085	---M--	200	added ('OK')	image/png	date:Wed,%2020%20Jan%202021%2007:04:37%20GMT	https://www.spruko.com/demo/dashpro/Dashpro/assets/switcher/img/11.png	C:/My%20Web%20Sites/dashboard/www.spruko.com/demo/dashpro/Dashpro/assets/switcher/img/11.png	(from https://www.spruko.com/demo/dashpro/Dashpro/assets/switcher/demo.css)
10:53:36	9112851/9112851	---M--	200	added ('OK')	image/png	date:Wed,%2020%20Jan%202021%2007:00:36%20GMT	https://www.spruko.com/demo/dashpro/Dashpro/assets/img/brand/4.png	C:/My%20Web%20Sites/dashboard/www.spruko.com/demo/dashpro/Dashpro/assets/img/brand/4.png	(from https://www.spruko.com/demo/dashpro/Dashpro/assets/css/style.css)
10:53:36	3011/3011	---M--	200	added ('OK')	image/png	date:Wed,%2020%20Jan%202021%2007:04:37%20GMT	https://www.spruko.com/demo/dashpro/Dashpro/assets/switcher/img/12.png	C:/My%20Web%20Sites/dashboard/www.spruko.com/demo/dashpro/Dashpro/assets/switcher/img/12.png	(from https://www.spruko.com/demo/dashpro/Dashpro/assets/switcher/demo.css)
10:53:37	3118/3118	---M--	200	added ('OK')	image/png	date:Wed,%2020%20Jan%202021%2007:04:37%20GMT	https://www.spruko.com/demo/dashpro/Dashpro/assets/switcher/img/13.png	C:/My%20Web%20Sites/dashboard/www.spruko.com/demo/dashpro/Dashpro/assets/switcher/img/13.png	(from https://www.spruko.com/demo/dashpro/Dashpro/assets/switcher/demo.css)
10:53:38	23900/23900	---M--	200	added ('OK')	text/css	date:Wed,%2020%20Jan%202021%2007:03:01%20GMT	https://www.spruko.com/demo/dashpro/Dashpro/assets/plugins/gallery/gallery.css	C:/My%20Web%20Sites/dashboard/www.spruko.com/demo/dashpro/Dashpro/assets/plugins/gallery/gallery.css	(from https://www.spruko.com/demo/dashpro/Dashpro/HTML-LTR/Horizontal-light/profile.html)
10:53:38	678/678	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2022%20Jan%202022%2005:23:37%20GMT	https://www.spruko.com/demo/dashpro/Dashpro/HTML-LTR/Horizontal-light/twitter.com/spruko.me	C:/My%20Web%20Sites/dashboard/www.spruko.com/demo/dashpro/Dashpro/HTML-LTR/Horizontal-light/twitter.com/spruko.me	(from https://www.spruko.com/demo/dashpro/Dashpro/HTML-LTR/Horizontal-light/profile.html)
10:53:38	4338/4338	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Jan%202021%2007:02:34%20GMT	https://www.spruko.com/demo/dashpro/Dashpro/assets/img/users/6.jpg	C:/My%20Web%20Sites/dashboard/www.spruko.com/demo/dashpro/Dashpro/assets/img/users/6.jpg	(from https://www.spruko.com/demo/dashpro/Dashpro/HTML-LTR/Horizontal-light/profile.html)
